"Testbed","Hazard","Model_Type","Model_Name","(Intercept)","ART_ACC_R1","ART_ACC_R2","ART_ACC_R3","ART_ACC_R4","ART_ACC_R5","ART_ACC_R6","ART_ACC_R7","COMMER_R1","COMMER_R2","COMMER_R3","COMMER_R4","COMMER_R5","COMMER_R6","COMMER_R7","CONS_R1","CONS_R2","CONS_R3","CONS_R4","CONS_R5","CONS_R6","CONS_R7","EDU_R1","EDU_R2","EDU_R3","EDU_R4","EDU_R5","EDU_R6","EDU_R7","HS1_R1","HS1_R2","HS1_R3","HS1_R4","HS1_R5","HS1_R6","HS1_R7","HS2_R1","HS2_R2","HS2_R3","HS2_R4","HS2_R5","HS2_R6","HS2_R7","HEALTH_R1","HEALTH_R2","HEALTH_R3","HEALTH_R4","HEALTH_R5","HEALTH_R6","HEALTH_R7","MANU_R1","MANU_R2","MANU_R3","MANU_R4","MANU_R5","MANU_R6","MANU_R7","RELIG_R1","RELIG_R2","RELIG_R3","RELIG_R4","RELIG_R5","RELIG_R6","RELIG_R7","UTIL_R1","UTIL_R2","UTIL_R3","UTIL_R4","UTIL_R5","UTIL_R6","UTIL_R7"
"SLC","earthquake","sectorRegion_model","MIGT_ HH2_R3","2.311420487677","0","-0.000438495908597058","-0.00567955033374828","0","0","0","0","0","-0.000872794726081608","-0.0111655502995255","-0.000471194476707276","-0.000443805849294136","-0.000146684035904022","0","0","0","0","0","0","0","0","0","-0.000228037163407071","0","0","0","0","0","0.00231868619780362","0.000894201212923285","-0.101671803576892","0.00113114070525014","0.000579394798463107","0.000983173943271203","0.00293216834352774","0","0.000440940642334837","-0.101083297388754","0.000526231444615252","0","0","0","0","0","-0.0051318043969377","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.0059434956771196","0","0","0","0","0","0","-0.000244753691795589","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH3_R3","5.44938808561011","-0.00331496765749733","-0.00179160073958248","-0.0248751906751324","-0.00101654632285383","-0.00116428371417707","0","0","-0.00249871624215811","-0.00210376404896789","-0.0249111594412891","-0.00205763835070589","-0.00157555739752026","-0.00210921096014371","-0.00412843499321335","-0.0447493836710726","0","0","0","0","-0.0283841548971797","0","0","-0.00179208024840341","-0.00189382404103412","0","0","0","0","0.00363680652934889","0.00220020855922287","-0.104108107009622","0.00238538133469502","0.00142256028085528","0.0023999130745174","0.00715201042605573","0.00204786591556448","0.001895440969448","-0.103937992905775","0.00238697009653578","0.00128546165973946","0.00165619585794854","0.00572738552345678","-0.0127736667585129","-0.00158822707933637","-0.020607224393662","-0.00169067384450676","-0.002271259792862","-0.00222004250925878","-0.00228325757306716","-0.00272011194892688","0","-0.00520715960773245","0","-0.00146981633449486","-0.00161170578912795","0","-0.0001156234330415","-0.000840377945214488","-0.021020211471896","-0.00344405462563679","0","0","-0.0530516030191621","-0.000265807263324601","-0.000358083560242302","-0.0180784975121671","0","0","-0.000795824537849533","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH4_R3","-0.922781455349082","0","-0.000837282986676152","-0.0125931446990061","0","0","0","0","-0.00177267302482511","-0.00167864755819818","-0.0160857763098645","-0.00118116016218254","-0.000928643459411646","-0.00057430822646499","-0.000255224075632673","0","0","0","0","0","0","0","0","-0.000899367960489276","0","0","0","0","0","0.00237852824562405","0.00193614815634763","-0.141810828836475","0.00224989094126686","0.00132699234712809","0.00227312913446183","0.007688960795695","0","0.00141840585360339","-0.141077326614714","0.00157079726057153","0.000156254820537852","0","0","0","0","-0.00701222216352777","-0.000231130453644498","-9.73330072474166e-05","0","0","0","0","0","0","0","0","0","0","0","-0.00963468214201207","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH1_R4","0.283950617819745","0","0","0","-0.00314178850808808","0","0","0","8.8791831644237e-05","-4.19129866311435e-05","-7.33566721423465e-05","-0.00439402224965208","-4.41679746343567e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.000200331766721457","-4.5571520253349e-05","-0.0188186946716401","-9.46298647047547e-05","-8.53456276057926e-05","-0.000186374934254326","0","-0.000161823748358384","0","-0.018699626051717","0","0","0","0","0","0","-0.00457202169404956","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00221852676588935","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH2_R4","4.15230779595386","0","-0.000367570862049004","0","-0.00631455492108741","0","0","0","0.000212350570740484","-0.000662718144329501","-0.000629226826802618","-0.0100321981893992","-0.000319942285939051","0","0","0","0","0","0","0","0","0","0","-0.000426506443020716","0","0","0","0","0","0.00168853527161283","5.24045309159264e-05","0.000428299117269502","-0.0694529194895763","0.000123878315753904","0.000424618526445094","0.00117794001231983","0","0","0","-0.0691131869962157","0","0","0","0","0","0","-0.00694267382634275","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00238193805368325","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH3_R4","2.18045208251421","0","-0.000358895125309005","0","-0.0119447918752458","0","0","0","0","-0.000753072313905544","-0.000663803461915338","-0.0142038533801332","-0.000381059165800995","0","0","0","0","0","0","0","0","0","0","-0.000434829654130053","0","0","0","0","0","0.00144022353488062","7.74590525233698e-05","0.000425724171774941","-0.05049925910495","0.000141952006842986","0.000478237720854579","0.001580090711646","0","0","0","-0.0501056852925464","0","0","0","0","0","0","-0.0107282824866929","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00619096869583098","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH4_R4","7.81842308955433","0","-0.000683639688376225","0","-0.0149061642247357","0","0","0","0","-0.00275538412651401","-0.00139173848229643","-0.020125473428277","-0.00114297407302314","0","0","0","0","0","0","0","0","0","0","-0.00209289155246739","0","0","0","0","0","0.00327288627800495","0.00179734204939365","0.00110073096272244","-0.166504860409768","0.00153602507681373","0.00319465931923922","0.00965109385542198","0","0.00117071516019146","0","-0.165561702686724","0.000346844631494098","0.000534933089306907","0","0","-0.000395327567109667","0","-0.0147219333358534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH1_R5","-0.0885875020092257","0","-8.38202111118804e-05","0","0","-0.00178017493219","0","0","0.000179136439544387","-6.82688113094014e-05","-7.67835362270481e-05","-4.99388317424346e-05","-0.00207161747070734","-7.63300216775409e-05","-2.14657166062494e-05","0","0","0","0","0","0","0","0","-2.15083262163539e-05","0","0","-0.000231222280241622","0","0","2.94839794099926e-05","-0.000186719542957289","-0.00011185798394433","-0.000145643247226954","-0.00673594829081865","-0.000185160994999623","-0.000342001266759827","0","-0.000184987543672493","-9.22530452536906e-05","-8.43094917961508e-05","-0.00669239469518505","-0.000112389776430471","0","0","0","0","0","-0.00225493747004158","-2.12227940523754e-05","0","0.000234329255684953","0","0","0","-0.00051125993140266","0","0","0","0","0","0","-0.00225123346615117","0","0","0","0","0","0","-0.00150795061025482","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH2_R5","0.578269593560393","0","-0.000181790531376716","0","0","-0.00353104086809995","0","0","0.000137582634345887","-0.000313040720885476","-0.000375835187934156","-0.000103964683623419","-0.00525312098948791","-1.4702392546457e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000993445305311186","0","0.000151306493227753","6.20293428029637e-05","-0.0335829735590248","0","0.000216914132199663","0","0","0","0","-0.0332039524132457","0","0","0","0","0","0","-0.00304193052929124","0","0","0","0","0","0","-0.00118059468746722","0","0","0","0","0","0","-0.00170400593277349","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH3_R5","0.343704406478352","-3.75398671822067e-05","-0.00102179880356284","0","0","-0.0141473003404136","0","0","-0.000354725495139844","-0.00112179365920808","-0.00112403310182573","-0.00104716737897491","-0.014484528651152","-0.001152370788104","-0.00113765979224477","-0.00236152851120607","0","-0.000864836111735748","0","0","0","0","0","-0.000737459718684353","0","0","0","0","0","0.0022507475564507","0.000576711664181102","0.000804792790733215","0.000689433881142104","-0.0497941455338876","0.000534218307710638","0.00248455898983006","0.00103414319490982","0.000381984454428141","0.000531554759507088","0.000679132931705586","-0.0494901902476341","0","0.00222205599920031","0","-0.000693348235807333","-2.06620349256435e-06","-0.000817251978721694","-0.0116044201651236","-0.00173940954909767","0","0","0","0","0","-0.00374948216845379","0","0","0","0","0","0","-0.0154978207339738","0","-0.0111791271777899","0","0","0","0","-0.00289747165478062","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH4_R5","0.4193146165683","0","-0.000303844925677477","0","0","-0.0146738394959127","0","0","0","-0.00261709235506168","-0.00175405740120757","-0.000798661165574168","-0.0210183135476649","-2.28981226881173e-06","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00458036585138014","0.00321188929687885","0.00146084566451253","0.00349801451969718","-0.165898591396297","0.00378313093254787","0.0131909592486806","0","0.00185014484291888","0","0.001884932959522","-0.16315036515377","0","0","0","0","0","0","-0.00948190864587729","0","0","0","0","0","0","-0.00456678605539805","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH1_R6","-0.187112004859232","0","0","0","0","0","-0.00108488026228927","0","5.20381149428334e-07","0","-9.78307543885384e-06","0","0","-0.00217634374142462","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5.59243411427528e-05","-9.74772259761352e-05","-7.3121974084232e-05","-8.84857432499077e-05","-6.96555510397443e-05","-0.00892140270385835","-0.000376496229745267","0","-9.73388868385563e-05","-2.94586959948e-05","-5.23493889594981e-05","0","-0.00883987771418124","-0.000113297330031028","0","0","0","0","0","-0.00182442434890318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.00205432681975914","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH2_R6","0.0423896640347969","0","-5.91714327594499e-05","0","0","0","0","0","6.23512805063204e-06","-0.00018260117566937","-0.000336565506795423","-0.00010042007100182","-0.0002730931933722","-0.0053998554964622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.000864543351688553","0.000175031405477815","0.000180129940175429","0.000226396104279796","7.21739740891956e-06","-0.0328708195813128","0.000230850487805142","2.82680592103454e-05","5.8437182798912e-05","8.16835449917485e-05","7.87357543138041e-05","0","-0.0323935722863662","0","0","0","0","0","0","-0.00281090135039086","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH3_R6","-1.33345884971887","0","-0.000374012154401795","0","0","0","0","0","-0.00113464741514714","-0.00101126254237102","-0.00123736749410156","-0.000828809713865564","-0.000993163457753566","-0.0225697999378102","0","0","0","0","0","0","0","0","0","-0.000260855820445706","0","0","0","0","0","0.00224978244508684","0.00127915575956038","0.00108581179228711","0.00136673757011816","0.000509454703131391","-0.0825785995723471","0.00293242673297562","0","0.000832919320210435","0.000516755137830527","0.000690049669096387","0","-0.0804037019306093","0","0","0","0","-0.000235166215872762","0","-0.0124926883637315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH4_R6","-2.97476744367756","0","-0.000419902601524131","0","0","0","0","0","-0.00174322191975929","-0.00224721836893625","-0.00218796917883965","-0.00120708144998957","-0.00269596849117107","-0.0303547458092377","0","0","0","0","0","0","0","0","0","-0.000908077480890875","0","0","0","0","0","0.00470377157579843","0.00378792159235058","0.00172923722057515","0.0040517563417966","0.00188680192298403","-0.240787261229982","0.0127820885975394","0","0.00282145575854186","0.000878510917593857","0.00297887206238723","0.000885318468417056","-0.236910300782853","0.00343347534866445","0","0","0","-0.000835265754433214","0","-0.014163942648932","0","0","0","0","0","-0.00196740946970726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH1_R7","-0.151555036878537","0","-2.34794457571882e-06","0","0","0","0","0","1.58370005435141e-05","-1.20761744526269e-05","-2.88136392228462e-05","0","-8.58585535802263e-06","-4.67040230374116e-07","-0.000283247933995098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8.78134006022735e-05","1.57670886614132e-05","1.97441363924653e-05","2.4785301238693e-05","8.4418693745114e-06","9.10618779825444e-06","-0.00149028236002889","0","8.78628032359097e-06","0","2.08373612969427e-06","0","0","-0.00129573008209572","0","0","0","0","0","0","-5.26999663714823e-05","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH2_R7","0.393468835396561","0","-0.000154599174982149","0","0","0","0","0","0","-0.000228787780666448","-0.000479776302632849","-5.50435522111939e-05","-0.000273210129701848","-0.000124659478304374","-0.00919439790530523","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00129382127240839","0.000415836198812699","0.000387598618931916","0.000509066375470578","0.000199796216657796","0.000281011503834206","-0.0609986954102239","0.000286577525131165","0.000304486824099205","0.000177063315682567","0.000260788355791503","0","0","-0.0595851689777894","0","0","0","0","0","0","-0.00290752671595974","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH3_R7","-0.0251567658236738","-0.000496018481510067","-0.000474464044142675","0","0","0","0","-0.00194521330024145","-0.000531700435940488","-0.000597834918877624","-0.000815893463814857","-0.000492976243514726","-0.000603010812665745","-0.000651529551005207","-0.021419058541126","0","0","0","0","0","0","0","0","-0.000409491704054406","0","0","0","0","0","0.00195360571464887","0.00105997586646473","0.000903127443838858","0.0011258868931706","0.000577890764558754","0.00083826106120943","-0.0684787158481283","0.00100323776816299","0.00094704282304413","0.00071935979693342","0.000898530032052279","0.000304680156390844","0.000463074410376481","-0.066979401255509","0","-2.14421443242964e-05","0","-0.000486625933731177","-0.000238733710058365","-0.000951368264101871","-0.0116582767233226","-0.000320737505964757","0","0","0","-0.000385362307346588","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"SLC","earthquake","sectorRegion_model","MIGT_ HH4_R7","-42.3611296931534","-0.00941729231470104","-0.00245119214650497","0","0","0","-0.0110923067203903","-0.155612762034721","-0.0109608070606787","-0.00620606463889103","-0.00562426344223492","-0.00881869307171867","-0.00511094271380858","-0.00990090221464172","-0.118152903489619","0.0876274037678235","0","-0.00982961336213066","0","-1.00016117683496","-0.0588466151117679","0.628605412585162","0","-0.00736426196701704","0","0","0","-0.0505267183115559","0.519934001656624","0.012499838588256","0.0115303826136568","0.00838659668140842","0.0102735694218945","0.00626570484862553","0.0101673337340841","-0.845574958949119","0.00987181376906","0.0119910191329753","0.00738939553022567","0.0109430189035921","0.0077368725676862","0.00581161249420109","-0.843882439484597","0","0","-0.00424699827504971","-0.00411623985521079","-0.00575741320361797","-0.00948309785026825","-0.0716865063652252","-0.0148812659833063","0","-0.00836799258537881","0","-0.00486958093921892","0","0","-0.011300394791737","-0.00685059831251222","-0.00260919052055573","0","-0.00849672192769298","0","-0.11028874754375","0","0","0","-0.0223302445128593","0","0","-0.708175703196676"
